Date,Stock,Sector,Closing Price,Trading Volume
2023-11-29,TSLA,Consumer Goods,190.61,4898757.0
2023-11-30,TSLA,Consumer Goods,345.59,3975010.0
2023-12-01,TSLA,Consumer Goods,201.14,4876415.0
2023-12-02,TSLA,Consumer Goods,331.05,2139660.0
2023-12-03,TSLA,Consumer Goods,243.68,2119450.0
2023-12-04,TSLA,Consumer Goods,429.42,4800858.0
2023-12-05,TSLA,Consumer Goods,428.28,2071140.0
2023-12-06,TSLA,Consumer Goods,290.94,3961607.0
2023-12-07,TSLA,Consumer Goods,240.33,3628434.0
2023-12-08,TSLA,Consumer Goods,245.02,4224390.0
2023-12-09,TSLA,Consumer Goods,422.29,
2023-12-10,TSLA,Consumer Goods,231.27,1227109.0
2023-12-11,TSLA,Consumer Goods,183.62,4534315.0
2023-12-12,TSLA,Consumer Goods,133.88,1653744.0
2023-12-13,TSLA,Consumer Goods,286.68,4366988.0
2023-12-14,TSLA,Consumer Goods,292.85,1888220.0
2023-12-15,TSLA,Consumer Goods,436.36,4111718.0
2023-12-16,TSLA,Consumer Goods,188.5,4113582.0
2023-12-17,TSLA,Consumer Goods,252.4,2972875.0
2023-12-18,TSLA,Consumer Goods,423.36,1930288.0
2023-12-19,TSLA,Consumer Goods,429.45,1941646.0
2023-12-20,TSLA,Consumer Goods,253.84,4069579.0
2023-12-21,TSLA,Consumer Goods,283.65,1696246.0
2023-12-22,TSLA,Consumer Goods,221.31,1919239.0
2023-12-23,TSLA,Consumer Goods,473.02,2350618.0
2023-12-24,TSLA,Consumer Goods,147.46,4528622.0
2023-12-25,TSLA,Consumer Goods,473.5,2569930.0
2023-12-26,TSLA,Consumer Goods,373.55,231936.0
2023-12-27,TSLA,Consumer Goods,312.63,2079746.0
2023-12-28,TSLA,Consumer Goods,113.06,4942256.0
2023-12-29,TSLA,Consumer Goods,290.24,2569970.0
2023-12-30,TSLA,Consumer Goods,263.1,1396573.0
2023-12-31,TSLA,Consumer Goods,164.49,3635647.0
2023-01-01,PFE,Finance,312.75,
2023-01-02,PFE,Finance,449.45,2244797.0
2023-01-03,PFE,Finance,,339608.0
2023-01-04,PFE,Finance,333.09,4841875.0
2023-01-05,PFE,Finance,424.99,3762097.0
2023-01-06,PFE,Finance,230.78,
2023-01-07,PFE,Finance,222.3,4124919.0
2023-01-08,PFE,Finance,261.08,4397084.0
2023-01-09,PFE,Finance,369.0,917166.0
2023-01-10,PFE,Finance,372.88,3246243.0
2023-01-11,PFE,Finance,226.1,4142942.0
2023-01-12,PFE,Finance,153.28,953159.0
2023-01-13,PFE,Finance,352.96,3998888.0
2023-01-14,PFE,Finance,151.33,995596.0
2023-01-15,PFE,Finance,331.4,2531129.0
2023-01-16,PFE,Finance,377.37,4877347.0
2023-01-17,PFE,Finance,380.24,1700720.0
2023-01-18,PFE,Finance,401.39,2705327.0
2023-01-19,PFE,Finance,449.14,3319598.0
2023-01-20,PFE,Finance,299.98,3382808.0
2023-01-21,PFE,Finance,392.1,2069412.0
2023-01-22,PFE,Finance,347.67,690611.0
2023-01-23,PFE,Finance,174.66,4726510.0
2023-01-24,PFE,Finance,110.28,4042033.0
2023-01-25,PFE,Finance,213.82,528556.0
2023-01-26,PFE,Finance,277.21,3775049.0
2023-01-27,PFE,Finance,346.84,580350.0
2023-01-28,PFE,Finance,439.98,596232.0
2023-01-29,PFE,Finance,178.5,3734183.0
2023-01-30,PFE,Finance,150.22,1787023.0
2023-01-31,PFE,Finance,485.39,2728973.0
2023-02-01,PFE,Finance,,2146719.0
2023-02-02,PFE,Finance,291.4,3971240.0
2023-02-03,PFE,Finance,,4012669.0
2023-02-04,PFE,Finance,316.55,1526548.0
2023-02-05,PFE,Finance,134.41,4091818.0
2023-02-06,PFE,Finance,122.81,3879044.0
2023-02-07,PFE,Finance,142.19,2124611.0
2023-02-08,PFE,Finance,334.24,350231.0
2023-02-09,PFE,Finance,317.74,1161516.0
2023-02-10,PFE,Finance,193.5,4674475.0
2023-02-11,PFE,Finance,355.11,4835524.0
2023-02-12,PFE,Finance,428.03,
2023-02-13,PFE,Finance,116.63,1078935.0
2023-02-14,PFE,Finance,299.25,1130451.0
2023-02-15,PFE,Finance,375.72,2230118.0
2023-02-16,PFE,Finance,200.92,520993.0
2023-02-17,PFE,Finance,223.11,3501461.0
2023-02-18,PFE,Finance,345.46,2360791.0
2023-02-19,PFE,Finance,459.17,346331.0
2023-02-20,PFE,Finance,423.97,3131830.0
2023-02-21,PFE,Finance,333.25,4484575.0
2023-02-22,PFE,Finance,392.09,4701318.0
2023-02-23,PFE,Finance,245.93,4180790.0
2023-02-24,PFE,Finance,356.39,2896749.0
2023-02-25,PFE,Finance,286.47,3966585.0
2023-02-26,PFE,Finance,175.97,2852690.0
2023-02-27,PFE,Finance,380.7,1103510.0
2023-02-28,PFE,Finance,322.59,4311422.0
2023-03-01,PFE,Finance,243.45,1171192.0
2023-03-02,PFE,Finance,464.54,
2023-03-03,PFE,Finance,108.37,1960371.0
2023-03-04,PFE,Finance,226.31,4297099.0
2023-03-05,PFE,Finance,122.75,3610764.0
2023-03-06,PFE,Finance,406.61,1671480.0
2023-03-07,PFE,Finance,380.84,3510956.0
2023-03-08,PFE,Finance,232.54,2030873.0
2023-03-09,PFE,Finance,370.27,3715590.0
2023-03-10,PFE,Finance,258.37,2460901.0
2023-03-11,PFE,Finance,402.5,3289858.0
2023-03-12,PFE,Finance,,3052053.0
2023-03-13,PFE,Finance,264.91,3391987.0
2023-03-14,PFE,Finance,473.89,4713311.0
2023-03-15,PFE,Finance,200.35,4517338.0
2023-03-16,PFE,Finance,148.18,4203099.0
2023-03-17,PFE,Finance,333.82,890671.0
2023-03-18,PFE,Finance,487.73,4607863.0
2023-03-19,PFE,Finance,251.14,4363272.0
2023-03-20,PFE,Finance,124.81,4788195.0
2023-03-21,PFE,Finance,235.72,684718.0
2023-03-22,PFE,Finance,302.37,2294358.0
2023-03-23,PFE,Finance,164.77,
2023-03-24,PFE,Finance,363.24,2604973.0
2023-03-25,PFE,Finance,499.1,4152579.0
2023-03-26,PFE,Finance,280.7,869565.0
2023-03-27,PFE,Finance,241.89,3796944.0
2023-03-28,PFE,Finance,260.28,3984175.0
2023-03-29,PFE,Finance,146.06,2217191.0
2023-03-30,PFE,Finance,453.31,1709425.0
2023-03-31,PFE,Finance,265.93,2403707.0
2023-04-01,PFE,Finance,254.91,1639663.0
2023-04-02,PFE,Finance,363.88,1098899.0
2023-04-03,PFE,Finance,276.81,2198729.0
2023-04-04,PFE,Finance,359.29,4402096.0
2023-04-05,PFE,Finance,124.58,1920844.0
2023-04-06,PFE,Finance,425.49,1051302.0
2023-04-07,PFE,Finance,,4305089.0
2023-04-08,PFE,Finance,359.51,1220803.0
2023-04-09,PFE,Finance,481.83,1005112.0
2023-04-10,PFE,Finance,160.57,3835447.0
2023-04-11,PFE,Finance,290.97,3964860.0
2023-04-12,PFE,Finance,340.72,250653.0
2023-04-13,PFE,Finance,332.69,
2023-04-14,PFE,Finance,260.58,2588144.0
2023-04-15,PFE,Finance,235.23,
2023-04-16,PFE,Finance,150.73,3556537.0
2023-04-17,PFE,Finance,256.7,3588882.0
2023-04-18,PFE,Finance,165.06,486213.0
2023-04-19,PFE,Finance,393.75,2596589.0
2023-04-20,PFE,Finance,183.53,516690.0
2023-04-21,PFE,Finance,123.43,1263951.0
2023-04-22,PFE,Finance,320.95,3096244.0
2023-04-23,PFE,Finance,338.09,4446421.0
2023-04-24,PFE,Finance,448.77,977751.0
2023-04-25,PFE,Finance,330.79,1022426.0
2023-04-26,PFE,Finance,238.19,778066.0
2023-04-27,PFE,Finance,421.2,1977779.0
2023-04-28,PFE,Finance,316.11,1725199.0
2023-04-29,PFE,Finance,131.71,1901951.0
2023-04-30,PFE,Finance,326.34,152949.0
2023-05-01,PFE,Finance,463.21,4758234.0
2023-05-02,PFE,Finance,258.53,2292710.0
2023-05-03,PFE,Finance,218.53,3654184.0
2023-05-04,PFE,Finance,157.39,1109260.0
2023-05-05,PFE,Finance,160.58,889148.0
2023-05-06,PFE,Finance,273.11,1615509.0
2023-05-07,PFE,Finance,338.27,1653091.0
2023-05-08,PFE,Finance,132.25,3921301.0
2023-05-09,PFE,Finance,475.83,2269068.0
2023-05-10,PFE,Finance,402.05,3967239.0
2023-05-11,PFE,Finance,334.65,1408166.0
2023-05-12,PFE,Finance,431.38,2969530.0
2023-05-13,PFE,Finance,132.07,2195104.0
2023-05-14,PFE,Finance,290.74,3820922.0
2023-05-15,PFE,Finance,352.04,4032623.0
2023-05-16,PFE,Finance,431.46,1223270.0
2023-05-17,PFE,Finance,413.39,2611019.0
2023-05-18,PFE,Finance,210.83,1430728.0
2023-05-19,PFE,Finance,476.35,1129242.0
2023-05-20,PFE,Finance,149.74,2267626.0
2023-05-21,PFE,Finance,450.05,3808201.0
2023-05-22,PFE,Finance,488.38,450068.0
2023-05-23,PFE,Finance,170.86,3524638.0
2023-05-24,PFE,Finance,388.83,2838384.0
2023-05-25,PFE,Finance,116.11,504911.0
2023-05-26,PFE,Finance,262.17,2608164.0
2023-05-27,PFE,Finance,306.51,3419343.0
2023-05-28,PFE,Finance,332.26,3743394.0
2023-05-29,PFE,Finance,474.37,1837075.0
2023-05-30,PFE,Finance,368.9,1269070.0
2023-05-31,PFE,Finance,,4237075.0
2023-06-01,PFE,Finance,423.87,271277.0
2023-06-02,PFE,Finance,480.21,4786270.0
2023-06-03,PFE,Finance,108.83,2493455.0
2023-06-04,PFE,Finance,493.01,1461212.0
2023-06-05,PFE,Finance,134.45,1703344.0
2023-06-06,PFE,Finance,425.75,3373751.0
2023-06-07,PFE,Finance,212.13,2569491.0
2023-06-08,PFE,Finance,152.87,3022321.0
2023-06-09,PFE,Finance,275.94,1481710.0
2023-06-10,PFE,Finance,357.58,2691822.0
2023-06-11,PFE,Finance,252.38,2157797.0
2023-06-12,PFE,Finance,121.83,901818.0
2023-06-13,PFE,Finance,339.78,2318787.0
2023-06-14,PFE,Finance,460.96,2895766.0
2023-06-15,PFE,Finance,253.29,4515239.0
2023-06-16,PFE,Finance,186.53,3299362.0
2023-06-17,PFE,Finance,277.03,3201373.0
2023-06-18,PFE,Finance,,2900174.0
2023-06-19,PFE,Finance,428.2,973420.0
2023-06-20,PFE,Finance,430.54,592503.0
2023-06-21,PFE,Finance,335.2,4512903.0
2023-06-22,PFE,Finance,241.24,2435071.0
2023-06-23,PFE,Finance,419.91,2665820.0
2023-06-24,PFE,Finance,321.87,2600511.0
2023-06-25,PFE,Finance,430.37,4178813.0
2023-06-26,PFE,Finance,352.58,3596716.0
2023-06-27,PFE,Finance,413.76,1044461.0
2023-06-28,PFE,Finance,339.43,1567256.0
2023-06-29,PFE,Finance,265.66,
2023-06-30,PFE,Finance,483.18,4430972.0
2023-07-01,PFE,Finance,316.45,378518.0
2023-07-02,PFE,Finance,342.04,3511647.0
2023-07-03,PFE,Finance,188.2,2805421.0
2023-07-04,PFE,Finance,350.26,1464359.0
2023-07-05,PFE,Finance,328.64,1262586.0
2023-07-06,PFE,Finance,173.94,4817776.0
2023-07-07,PFE,Finance,123.83,506884.0
2023-07-08,PFE,Finance,341.74,4553325.0
2023-07-09,PFE,Finance,405.48,247032.0
2023-07-10,PFE,Finance,309.36,3388157.0
2023-07-11,PFE,Finance,190.71,4752124.0
2023-07-12,PFE,Finance,366.61,1462516.0
2023-07-13,PFE,Finance,132.04,2475100.0
2023-07-14,PFE,Finance,276.73,1818562.0
2023-07-15,PFE,Finance,165.35,2356356.0
2023-07-16,PFE,Finance,173.78,1429785.0
2023-07-17,PFE,Finance,180.92,4399376.0
2023-07-18,PFE,Finance,254.68,2861642.0
2023-07-19,PFE,Finance,120.46,4383664.0
2023-07-20,PFE,Finance,259.12,3483737.0
2023-07-21,PFE,Finance,304.68,792353.0
2023-07-22,PFE,Finance,293.32,4981539.0
2023-07-23,PFE,Finance,253.11,2858566.0
2023-07-24,PFE,Finance,435.66,2428033.0
2023-07-25,PFE,Finance,158.13,1255933.0
2023-07-26,PFE,Finance,302.28,1590309.0
2023-07-27,PFE,Finance,124.82,4501744.0
2023-07-28,PFE,Finance,128.46,3405107.0
2023-07-29,PFE,Finance,329.55,294152.0
2023-07-30,PFE,Finance,326.41,2028356.0
2023-07-31,PFE,Finance,451.21,4897927.0
2023-08-01,PFE,Finance,323.15,912744.0
2023-08-02,PFE,Finance,483.92,3219812.0
2023-08-03,PFE,Finance,119.48,3312713.0
2023-08-04,PFE,Finance,139.2,3900760.0
2023-08-05,PFE,Finance,117.63,1075112.0
2023-08-06,PFE,Finance,174.11,4777482.0
2023-08-07,PFE,Finance,316.51,4133123.0
2023-08-08,PFE,Finance,358.23,655839.0
2023-08-09,PFE,Finance,118.23,714101.0
2023-08-10,PFE,Finance,478.39,549813.0
2023-08-11,PFE,Finance,436.87,3946300.0
2023-08-12,PFE,Finance,218.64,
2023-08-13,PFE,Finance,130.88,651238.0
2023-08-14,PFE,Finance,167.95,4711008.0
2023-08-15,PFE,Finance,150.78,3743488.0
2023-08-16,PFE,Finance,149.31,2181280.0
2023-08-17,PFE,Finance,307.42,100215.0
2023-08-18,PFE,Finance,198.34,4662051.0
2023-08-19,PFE,Finance,243.26,2995107.0
2023-08-20,PFE,Finance,495.8,3269562.0
2023-08-21,PFE,Finance,373.73,1117375.0
2023-08-22,PFE,Finance,479.59,372544.0
2023-08-23,PFE,Finance,157.02,634633.0
2023-08-24,PFE,Finance,252.86,1963907.0
2023-08-25,PFE,Finance,321.89,914661.0
2023-08-26,PFE,Finance,130.7,2707421.0
2023-08-27,PFE,Finance,101.67,1416303.0
2023-08-28,PFE,Finance,368.17,1022401.0
2023-08-29,PFE,Finance,356.73,4807926.0
2023-08-30,PFE,Finance,264.32,1220113.0
2023-08-31,PFE,Finance,295.86,1913353.0
2023-09-01,PFE,Finance,266.18,4692087.0
2023-09-02,PFE,Finance,109.6,4764759.0
2023-09-03,PFE,Finance,234.15,4526421.0
2023-09-04,PFE,Finance,170.83,3579664.0
2023-09-05,PFE,Finance,139.37,3639172.0
2023-09-06,PFE,Finance,482.69,4253514.0
2023-09-07,PFE,Finance,339.74,2758492.0
2023-09-08,PFE,Finance,391.46,4745289.0
2023-09-09,PFE,Finance,226.15,2243184.0
2023-09-10,PFE,Finance,257.26,604910.0
2023-09-11,PFE,Finance,194.77,3541558.0
2023-09-12,PFE,Finance,138.79,723090.0
2023-09-13,PFE,Finance,171.61,2129341.0
2023-09-14,PFE,Finance,419.01,3117465.0
2023-09-15,PFE,Finance,371.02,2626915.0
2023-09-16,PFE,Finance,318.77,2502114.0
2023-09-17,PFE,Finance,290.04,3579799.0
2023-09-18,PFE,Finance,468.97,1869617.0
2023-09-19,PFE,Finance,129.09,2538761.0
2023-09-20,PFE,Finance,212.24,2948039.0
2023-09-21,PFE,Finance,239.98,737509.0
2023-09-22,PFE,Finance,412.97,2496629.0
2023-09-23,PFE,Finance,497.01,980432.0
2023-09-24,PFE,Finance,196.27,566995.0
2023-09-25,PFE,Finance,449.72,4922778.0
2023-09-26,PFE,Finance,432.25,4984299.0
2023-09-27,PFE,Finance,189.86,
2023-09-28,PFE,Finance,259.73,1729618.0
2023-09-29,PFE,Finance,263.87,3474775.0
2023-09-30,PFE,Finance,491.29,2290002.0
2023-10-01,PFE,Finance,172.36,3093349.0
2023-10-02,PFE,Finance,419.66,1342522.0
2023-10-03,PFE,Finance,233.68,2668101.0
2023-10-04,PFE,Finance,392.35,1066325.0
2023-10-05,PFE,Finance,268.0,4097936.0
2023-10-06,PFE,Finance,331.34,1397776.0
2023-10-07,PFE,Finance,433.04,2141215.0
2023-10-08,PFE,Finance,421.67,1907317.0
2023-10-09,PFE,Finance,446.57,3802590.0
2023-10-10,PFE,Finance,123.85,3872088.0
2023-10-11,PFE,Finance,376.82,1583702.0
2023-10-12,PFE,Finance,155.99,3986613.0
2023-10-13,PFE,Finance,266.33,4110442.0
2023-10-14,PFE,Finance,,4404083.0
2023-10-15,PFE,Finance,261.1,3404860.0
2023-10-16,PFE,Finance,307.84,4746386.0
2023-10-17,PFE,Finance,498.61,434248.0
2023-10-18,PFE,Finance,154.09,761440.0
2023-10-19,PFE,Finance,370.18,1293502.0
2023-10-20,PFE,Finance,258.4,3429782.0
2023-10-21,PFE,Finance,153.2,854981.0
2023-10-22,PFE,Finance,163.49,481325.0
2023-10-23,PFE,Finance,479.71,913526.0
2023-10-24,PFE,Finance,451.84,1063544.0
2023-10-25,PFE,Finance,462.82,2526062.0
2023-10-26,PFE,Finance,496.61,4978274.0
2023-10-27,PFE,Finance,183.33,705751.0
2023-10-28,PFE,Finance,242.18,1838614.0
2023-10-29,PFE,Finance,367.69,3532338.0
2023-10-30,PFE,Finance,293.52,573656.0
2023-10-31,PFE,Finance,267.36,1058379.0
2023-11-01,PFE,Finance,243.12,4911889.0
2023-11-02,PFE,Finance,337.51,3001884.0
2023-11-03,PFE,Finance,330.24,4127187.0
2023-11-04,PFE,Finance,164.58,106464.0
2023-11-05,PFE,Finance,288.7,1689426.0
2023-11-06,PFE,Finance,321.39,3825530.0
2023-11-07,PFE,Finance,328.11,1261140.0
2023-11-08,PFE,Finance,184.04,1518767.0
2023-11-09,PFE,Finance,396.91,3713163.0
2023-11-10,PFE,Finance,,2754074.0
2023-11-11,PFE,Finance,241.93,1935068.0
2023-11-12,PFE,Finance,412.09,1944277.0
2023-11-13,PFE,Finance,325.56,365039.0
2023-11-14,PFE,Finance,204.46,1491579.0
2023-11-15,PFE,Finance,377.98,2176259.0
2023-11-16,PFE,Finance,326.96,2301279.0
2023-11-17,PFE,Finance,418.5,4390730.0
2023-11-18,PFE,Finance,394.01,3146672.0
2023-11-19,PFE,Finance,344.04,1160538.0
2023-11-20,PFE,Finance,295.27,1496102.0
2023-11-21,PFE,Finance,153.27,104011.0
2023-11-22,PFE,Finance,204.53,2064724.0
2023-11-23,PFE,Finance,267.64,4314086.0
2023-11-24,PFE,Finance,339.72,532941.0
2023-11-25,PFE,Finance,305.48,3289187.0
2023-11-26,PFE,Finance,215.27,2808685.0
2023-11-27,PFE,Finance,102.59,703151.0
2023-11-28,PFE,Finance,298.5,1923327.0
2023-11-29,PFE,Finance,214.25,4026449.0
2023-11-30,PFE,Finance,393.84,1940277.0
2023-12-01,PFE,Finance,109.58,4600328.0
2023-12-02,PFE,Finance,333.93,4408307.0
2023-12-03,PFE,Finance,476.59,4544910.0
2023-12-04,PFE,Finance,169.76,831636.0
2023-12-05,PFE,Finance,288.66,4854489.0
2023-12-06,PFE,Finance,136.57,786290.0
2023-12-07,PFE,Finance,350.27,1861169.0
2023-12-08,PFE,Finance,320.21,1880832.0
2023-12-09,PFE,Finance,262.95,3316662.0
2023-12-10,PFE,Finance,308.55,2464825.0
2023-12-11,PFE,Finance,458.63,4022380.0
2023-12-12,PFE,Finance,178.52,2553894.0
2023-12-13,PFE,Finance,109.03,2280139.0
2023-12-14,PFE,Finance,444.67,3819194.0
2023-12-15,PFE,Finance,330.85,3383737.0
2023-12-16,PFE,Finance,456.26,1532672.0
2023-12-17,PFE,Finance,338.78,664174.0
2023-12-18,PFE,Finance,424.06,1722563.0
2023-12-19,PFE,Finance,271.87,2628474.0
2023-12-20,PFE,Finance,399.94,2307928.0
2023-12-21,PFE,Finance,465.22,3871460.0
2023-12-22,PFE,Finance,328.85,2565596.0
2023-12-23,PFE,Finance,172.31,4505113.0
2023-12-24,PFE,Finance,207.52,1513967.0
2023-12-25,PFE,Finance,179.46,3487990.0
2023-12-26,PFE,Finance,198.74,4827589.0
2023-12-27,PFE,Finance,222.57,3351830.0
2023-12-28,PFE,Finance,322.05,3511097.0
2023-12-29,PFE,Finance,335.2,1782978.0
2023-12-30,PFE,Finance,270.6,3174126.0
2023-12-31,PFE,Finance,346.17,2719222.0
2023-01-01,JNJ,Healthcare,159.4,4669146.0
2023-01-02,JNJ,Healthcare,338.59,2570856.0
2023-01-03,JNJ,Healthcare,425.75,3239782.0
2023-01-04,JNJ,Healthcare,252.85,2477942.0
2023-01-05,JNJ,Healthcare,152.91,1750224.0
2023-01-06,JNJ,Healthcare,178.68,1448055.0
2023-01-07,JNJ,Healthcare,194.99,955783.0
2023-01-08,JNJ,Healthcare,219.96,2330653.0
2023-01-09,JNJ,Healthcare,357.12,684942.0
2023-01-10,JNJ,Healthcare,340.38,4663870.0
2023-01-11,JNJ,Healthcare,378.43,1520654.0
2023-01-12,JNJ,Healthcare,245.0,2317127.0
2023-01-13,JNJ,Healthcare,429.6,823503.0
2023-01-14,JNJ,Healthcare,181.64,3599058.0
2023-01-15,JNJ,Healthcare,287.62,3612106.0
2023-01-16,JNJ,Healthcare,420.38,448848.0
2023-01-17,JNJ,Healthcare,172.06,2097179.0
2023-01-18,JNJ,Healthcare,143.95,1581177.0
2023-01-19,JNJ,Healthcare,453.47,266991.0
2023-01-20,JNJ,Healthcare,237.17,4391256.0
2023-01-21,JNJ,Healthcare,373.55,4092942.0
2023-01-22,JNJ,Healthcare,110.14,2530412.0
2023-01-23,JNJ,Healthcare,376.02,4760110.0
2023-01-24,JNJ,Healthcare,226.44,976058.0
2023-01-25,JNJ,Healthcare,122.3,2243167.0
2023-01-26,JNJ,Healthcare,343.93,202877.0
2023-01-27,JNJ,Healthcare,196.32,3768893.0
2023-01-28,JNJ,Healthcare,254.72,4688226.0
2023-01-29,JNJ,Healthcare,132.23,1645329.0
2023-01-30,JNJ,Healthcare,158.87,3172753.0
2023-01-31,JNJ,Healthcare,219.19,491670.0
2023-02-01,JNJ,Healthcare,135.9,4726043.0
2023-02-02,JNJ,Healthcare,464.33,1794512.0
2023-02-03,JNJ,Healthcare,102.42,3918806.0
2023-02-04,JNJ,Healthcare,293.54,4906100.0
2023-02-05,JNJ,Healthcare,149.3,1450339.0
2023-02-06,JNJ,Healthcare,223.07,3519998.0
2023-02-07,JNJ,Healthcare,470.42,4252363.0
2023-02-08,JNJ,Healthcare,164.68,3834942.0
2023-02-09,JNJ,Healthcare,486.33,140633.0
2023-02-10,JNJ,Healthcare,182.32,1357302.0
2023-02-11,JNJ,Healthcare,396.63,1151893.0
2023-02-12,JNJ,Healthcare,318.67,4601428.0
2023-02-13,JNJ,Healthcare,453.79,1978166.0
2023-02-14,JNJ,Healthcare,321.6,3686575.0
2023-02-15,JNJ,Healthcare,313.82,3950404.0
2023-02-16,JNJ,Healthcare,178.18,3523376.0
2023-02-17,JNJ,Healthcare,166.49,2921105.0
2023-02-18,JNJ,Healthcare,,1972204.0
2023-02-19,JNJ,Healthcare,231.14,2000946.0
2023-02-20,JNJ,Healthcare,248.83,1026109.0
2023-02-21,JNJ,Healthcare,,808669.0
2023-02-22,JNJ,Healthcare,235.53,4327939.0
2023-02-23,JNJ,Healthcare,480.82,2407539.0
2023-02-24,JNJ,Healthcare,395.17,3326419.0
2023-02-25,JNJ,Healthcare,338.97,2696882.0
2023-02-26,JNJ,Healthcare,452.36,4065292.0
2023-02-27,JNJ,Healthcare,119.84,1106891.0
2023-02-28,JNJ,Healthcare,202.83,4047526.0
2023-03-01,JNJ,Healthcare,286.01,827467.0
2023-03-02,JNJ,Healthcare,190.79,4750100.0
2023-03-03,JNJ,Healthcare,397.56,3098851.0
2023-03-04,JNJ,Healthcare,467.68,3761306.0
2023-03-05,JNJ,Healthcare,269.51,2123969.0
2023-03-06,JNJ,Healthcare,236.85,1097057.0
2023-03-07,JNJ,Healthcare,484.62,3774153.0
2023-03-08,JNJ,Healthcare,277.94,4848584.0
2023-03-09,JNJ,Healthcare,295.62,2312292.0
2023-03-10,JNJ,Healthcare,240.66,4470297.0
2023-03-11,JNJ,Healthcare,463.82,3718313.0
2023-03-12,JNJ,Healthcare,327.58,3050501.0
2023-03-13,JNJ,Healthcare,,1484410.0
2023-03-14,JNJ,Healthcare,424.72,2407199.0
2023-03-15,JNJ,Healthcare,236.74,386100.0
2023-03-16,JNJ,Healthcare,273.48,4358183.0
2023-03-17,JNJ,Healthcare,439.39,2148880.0
2023-03-18,JNJ,Healthcare,245.3,2569606.0
2023-03-19,JNJ,Healthcare,417.57,3139316.0
2023-03-20,JNJ,Healthcare,476.4,1145533.0
2023-03-21,JNJ,Healthcare,349.28,1385844.0
2023-03-22,JNJ,Healthcare,396.65,4773584.0
2023-03-23,JNJ,Healthcare,422.04,1656232.0
2023-03-24,JNJ,Healthcare,438.02,887600.0
2023-03-25,JNJ,Healthcare,258.02,4601572.0
2023-03-26,JNJ,Healthcare,120.51,4067454.0
2023-03-27,JNJ,Healthcare,260.75,1585619.0
2023-03-28,JNJ,Healthcare,369.5,1938524.0
2023-03-29,JNJ,Healthcare,280.14,1299399.0
2023-03-30,JNJ,Healthcare,,2751813.0
2023-03-31,JNJ,Healthcare,242.79,222026.0
2023-04-01,JNJ,Healthcare,353.9,1381507.0
2023-04-02,JNJ,Healthcare,174.57,3310912.0
2023-04-03,JNJ,Healthcare,399.75,2704684.0
2023-04-04,JNJ,Healthcare,318.28,835053.0
2023-04-05,JNJ,Healthcare,181.63,662167.0
2023-04-06,JNJ,Healthcare,216.76,3219712.0
2023-04-07,JNJ,Healthcare,399.44,411741.0
2023-04-08,JNJ,Healthcare,293.04,4297930.0
2023-04-09,JNJ,Healthcare,186.41,1758800.0
2023-04-10,JNJ,Healthcare,486.91,1643971.0
2023-04-11,JNJ,Healthcare,386.05,1907737.0
2023-04-12,JNJ,Healthcare,482.85,3851531.0
2023-04-13,JNJ,Healthcare,270.84,2405289.0
2023-04-14,JNJ,Healthcare,290.04,3131301.0
2023-04-15,JNJ,Healthcare,459.18,2944472.0
2023-04-16,JNJ,Healthcare,310.02,244454.0
2023-04-17,JNJ,Healthcare,382.91,4730746.0
2023-04-18,JNJ,Healthcare,200.87,354043.0
2023-04-19,JNJ,Healthcare,278.69,4937502.0
2023-04-20,JNJ,Healthcare,149.38,2660079.0
2023-04-21,JNJ,Healthcare,182.39,4914647.0
2023-04-22,JNJ,Healthcare,100.38,1945733.0
2023-04-23,JNJ,Healthcare,115.71,4404388.0
2023-04-24,JNJ,Healthcare,490.91,
2023-04-25,JNJ,Healthcare,196.94,573006.0
2023-04-26,JNJ,Healthcare,365.32,4274904.0
2023-04-27,JNJ,Healthcare,435.64,2984991.0
2023-04-28,JNJ,Healthcare,320.26,173568.0
2023-04-29,JNJ,Healthcare,161.26,3304288.0
2023-04-30,JNJ,Healthcare,391.25,1297442.0
2023-05-01,JNJ,Healthcare,340.1,1299529.0
2023-05-02,JNJ,Healthcare,392.5,1890228.0
2023-05-03,JNJ,Healthcare,407.9,2423176.0
2023-05-04,JNJ,Healthcare,490.16,1329351.0
2023-05-05,JNJ,Healthcare,329.43,1061858.0
2023-05-06,JNJ,Healthcare,236.66,571678.0
2023-05-07,JNJ,Healthcare,359.39,1529740.0
2023-05-08,JNJ,Healthcare,127.38,3082885.0
2023-05-09,JNJ,Healthcare,458.96,4308694.0
2023-05-10,JNJ,Healthcare,147.75,597619.0
2023-05-11,JNJ,Healthcare,231.14,318547.0
2023-05-12,JNJ,Healthcare,426.3,651595.0
2023-05-13,JNJ,Healthcare,338.92,
2023-05-14,JNJ,Healthcare,257.45,2422273.0
2023-05-15,JNJ,Healthcare,289.37,2184820.0
2023-05-16,JNJ,Healthcare,441.82,1522533.0
2023-05-17,JNJ,Healthcare,236.0,3939346.0
2023-05-18,JNJ,Healthcare,447.86,
2023-05-19,JNJ,Healthcare,135.25,2425452.0
2023-05-20,JNJ,Healthcare,410.72,1493488.0
2023-05-21,JNJ,Healthcare,439.02,1028252.0
2023-05-22,JNJ,Healthcare,172.73,687073.0
2023-05-23,JNJ,Healthcare,272.14,700338.0
2023-05-24,JNJ,Healthcare,166.2,4841330.0
2023-05-25,JNJ,Healthcare,382.64,174231.0
